day,time,place1,place2,place3,sun_intensity,sun_time,elec_intensity
0,0,0,0,1,0.35,0.35,0.0
0,1,0,0,1,0.3616666666666666,0.3616666666666666,0.0
0,2,0,0,1,0.3733333333333333,0.3733333333333333,0.0
0,3,0,0,1,0.3849999999999999,0.3849999999999999,0.0
0,4,0,0,1,0.3966666666666666,0.3966666666666666,0.0
0,5,0,0,1,0.4083333333333333,0.4083333333333333,0.0
0,6,0,0,1,0.42,0.42,0.0
0,7,0,0,1,0.4316666666666666,0.4316666666666666,0.0
0,8,0,0,1,0.4433333333333333,0.4433333333333333,0.0
0,9,0,0,1,0.4549999999999999,0.4549999999999999,0.0
0,10,0,0,1,0.4666666666666667,0.4666666666666667,0.0
0,11,0,0,1,0.4783333333333333,0.4783333333333333,0.0
0,12,0,0,1,0.49,0.49,0.0
0,13,0,0,1,0.5016666666666666,0.5016666666666666,0.0
0,14,0,0,1,0.5133333333333333,0.5133333333333333,0.0
0,15,0,0,1,0.5249999999999999,0.5249999999999999,0.0
0,16,0,0,1,0.5366666666666666,0.5366666666666666,0.0
0,17,0,0,1,0.5483333333333333,0.5483333333333333,0.0
0,18,0,0,1,0.5599999999999999,0.5599999999999999,0.0
0,19,0,0,1,0.5716666666666667,0.5716666666666667,0.0
0,20,0,0,1,0.5833333333333334,0.5833333333333334,0.0
0,21,0,0,1,0.595,0.595,0.0
0,22,0,0,1,0.6066666666666667,0.6066666666666667,0.0
0,23,0,0,1,0.6183333333333333,0.6183333333333333,0.0
0,24,0,0,1,0.63,0.63,0.0
0,25,0,0,1,0.6416666666666667,0.6416666666666667,0.0
0,26,0,0,1,0.6533333333333332,0.6533333333333332,0.0
0,27,0,0,1,0.6649999999999999,0.6649999999999999,0.0
0,28,0,0,1,0.6766666666666665,0.6766666666666665,0.0
0,29,0,0,1,0.6883333333333332,0.6883333333333332,0.0
0,30,0,0,1,0.7,0.7,0.0
0,31,0,0,1,0.705,0.705,0.0
0,32,0,0,1,0.7099999999999999,0.7099999999999999,0.0
0,33,0,0,1,0.715,0.715,0.0
0,34,0,0,1,0.72,0.72,0.0
0,35,0,0,1,0.725,0.725,0.0
0,36,0,0,1,0.73,0.73,0.0
0,37,0,0,1,0.7349999999999999,0.7349999999999999,0.0
0,38,0,0,1,0.74,0.74,0.0
0,39,0,0,1,0.7449999999999999,0.7449999999999999,0.0
0,40,0,0,1,0.75,0.75,0.0
0,41,0,0,1,0.755,0.755,0.0
0,42,0,0,1,0.7599999999999999,0.7599999999999999,0.0
0,43,0,0,1,0.765,0.765,0.0
0,44,0,0,1,0.7699999999999999,0.7699999999999999,0.0
0,45,0,0,1,0.775,0.775,0.0
0,46,0,0,1,0.7799999999999999,0.7799999999999999,0.0
0,47,0,0,1,0.7849999999999999,0.7849999999999999,0.0
0,48,0,0,1,0.7899999999999999,0.7899999999999999,0.0
0,49,0,0,1,0.795,0.795,0.0
0,50,0,0,1,0.8,0.8,0.0
0,51,0,0,1,0.8049999999999999,0.8049999999999999,0.0
