day,time,place1,place2,place3,sun_intensity,sun_time,elec_intensity
19,0,0,0,1,0.045,0.0,0.0
19,1,0,0,1,0.0465,0.0,0.0
19,2,0,0,1,0.048,0.0,0.0
19,3,0,0,1,0.0494999999999999,0.0,0.0
19,4,0,0,1,0.051,0.0,0.0
19,5,0,0,1,0.0525,0.0,0.0
19,6,0,0,1,0.054,0.0,0.0
19,7,0,0,1,0.0555,0.0,0.0
19,8,0,0,1,0.057,0.0,0.04833085925363346
19,9,0,0,1,0.0584999999999999,0.0,0.017261021162011943
19,10,0,0,1,0.0599999999999999,0.0,0.0015189698622570511
19,11,0,0,1,0.0615,0.0,0.0
19,12,0,0,1,0.063,0.0,0.017261021162011943
19,13,0,0,1,0.0644999999999999,0.0,0.0034522042324023894
19,14,0,0,1,0.066,0.0,0.0
19,15,0,0,1,0.0674999999999999,0.0,0.0
19,16,0,0,1,0.0689999999999999,0.0,0.0
19,17,0,0,1,0.0705,0.0,0.0
19,18,0,0,1,0.072,0.0,0.0
19,19,0,0,1,0.0735,0.0,0.0
19,20,0,0,1,0.075,0.0,0.0
19,21,0,0,1,0.0765,0.0,0.0
19,22,0,0,1,0.078,0.0,0.0
19,23,0,0,1,0.0794999999999999,0.0,0.0
19,24,0,0,1,0.0809999999999999,0.0,0.0
19,25,0,0,1,0.0825,0.0,0.0
19,26,0,0,1,0.084,0.0,0.0
19,27,0,0,1,0.0854999999999999,0.0,0.0020713225394414334
19,28,0,0,1,0.087,0.0,0.0004142645078882867
19,29,0,0,1,0.0885,0.0,0.0
19,30,0,0,1,0.09,0.0,0.0
19,31,0,0,1,0.0933333333333333,0.0,0.0
19,32,0,0,1,0.0966666666666666,0.0,0.0
19,33,0,0,1,0.1,0.0,0.016570580315531467
19,34,0,0,1,0.1033333333333333,0.0,0.0033141160631062934
19,35,0,0,1,0.1066666666666666,0.0,0.0
19,36,0,0,1,0.11,0.0,0.00034522042324023895
19,37,0,0,1,0.1133333333333333,0.0,0.002830807470569959
19,38,0,0,1,0.1166666666666666,0.0,0.019613047521006097
19,39,0,0,1,0.1199999999999999,0.0,0.0042531156143197435
19,40,0,0,1,0.1233333333333333,0.0,0.009134532398936721
19,41,0,0,1,0.1266666666666666,0.0,0.01355335381641178
19,42,0,0,1,0.13,0.0,0.012055097179549144
19,43,0,0,1,0.1333333333333333,0.0,0.015659198398177237
19,44,0,0,1,0.1366666666666666,0.0,0.014202368212103429
19,45,0,0,1,0.1399999999999999,0.0,0.02754168536610626
19,46,0,0,1,0.1433333333333333,0.0,0.021521041184796495
19,47,0,0,1,0.1466666666666666,0.0,0.01913211585597404
19,48,0,0,1,0.15,0.0,0.02176269548106466
19,49,0,0,1,0.1533333333333333,0.0,0.02473849552939552
19,50,0,0,1,0.1566666666666666,0.0,0.033051403321020474
19,51,0,0,1,0.16,0.0,0.022618842130700454
19,52,0,0,1,0.1633333333333333,0.0,0.028342596748023616
19,53,0,0,1,0.1666666666666666,0.0,0.03057962509062036
19,54,0,0,1,0.1699999999999999,0.0,0.031986652986128364
19,55,0,0,1,0.1733333333333333,0.0,0.04358062622984776
19,56,0,0,1,0.1766666666666666,0.0,0.034466807056305455
19,57,0,0,1,0.18,0.0,0.04407774363931371
19,58,0,0,1,0.1833333333333333,0.0,0.036620982497324546
19,59,0,0,1,0.1866666666666666,0.0,0.0405979217730521
19,60,0,0,1,0.1899999999999999,0.0,0.04457486104877965
19,61,0,0,1,0.1933333333333333,0.0,0.0468118893913764
19,62,0,0,1,0.1966666666666666,0.0,0.04457486104877965
19,63,0,0,1,0.1999999999999999,0.0,0.0667794386715918
19,64,0,0,1,0.2033333333333333,0.0,0.051285946076569895
19,65,0,0,1,0.2066666666666666,0.0,0.04598336037559982
19,66,0,0,1,0.21,0.0,0.04101218628094038
19,67,0,0,1,0.2133333333333333,0.0,0.049380329340283774
19,68,0,0,1,0.2166666666666666,0.0,0.05907411882486968
19,69,0,0,1,0.22,0.0,0.05990264784064626
19,70,0,0,1,0.2233333333333333,0.0,0.05769821736096531
19,71,0,0,1,0.2266666666666666,0.0,0.05716850208858357
19,72,0,0,1,0.2299999999999999,0.0,0.0630096316498084
19,73,0,0,1,0.2333333333333333,0.0,0.05424103289950634
19,74,0,0,1,0.2366666666666666,0.0,0.05493837815445162
19,75,0,0,1,0.2399999999999999,0.0,0.05560120136707288
19,76,0,0,1,0.2433333333333333,0.0,0.043180170538889076
19,77,0,0,1,0.2466666666666666,0.0,0.04788207270342113
19,78,0,0,1,0.2499999999999999,0.0,0.054020091828632585
19,79,0,0,1,0.2533333333333333,0.0,0.05639520834052542
19,80,0,0,1,0.2566666666666666,0.0,0.05448268719577451
19,81,0,0,1,0.26,0.0,0.052880864431939796
19,82,0,0,1,0.2633333333333333,0.0,0.05098905651258328
19,83,0,0,1,0.2666666666666666,0.0,0.04242759001622537
19,84,0,0,1,0.2699999999999999,0.0,0.04407774363931371
19,85,0,0,1,0.2733333333333333,0.0,0.04483564395210605
19,86,0,0,1,0.2766666666666666,0.0,0.059032692374080854
19,87,0,0,1,0.2799999999999999,0.0,0.07449856733524356
19,88,0,0,1,0.2833333333333333,0.0,0.09312666137328686
19,89,0,0,1,0.2866666666666667,0.0,0.11872820796078298
19,90,0,0,1,0.29,0.0,0.12129664790969034
19,91,0,0,1,0.2898333333333333,0.0,0.1372872579141782
19,92,0,0,1,0.2896666666666666,0.0,0.15108226602685815
19,93,0,0,1,0.2895,0.0,0.15178651569026824
19,94,0,0,1,0.2893333333333333,0.0,0.15057133980046258
19,95,0,0,1,0.2891666666666666,0.0,0.15863568888735458
19,96,0,0,1,0.289,0.0,0.15511444057030413
19,97,0,0,1,0.2888333333333333,0.0,0.13708012566023406
19,98,0,0,1,0.2886666666666667,0.0,0.12897435012255326
19,99,0,0,1,0.2885,0.0,0.11466841578347776
19,100,0,0,1,0.2883333333333333,0.0,0.10108053992474196
19,101,0,0,1,0.2881666666666666,0.0,0.10349142353622298
19,102,0,0,1,0.288,0.0,0.10615528014637346
19,103,0,0,1,0.2878333333333333,0.0,0.10739807367003833
19,104,0,0,1,0.2876666666666667,0.0,0.11236924776469777
19,105,0,0,1,0.2875,0.0,0.11734042185935721
19,106,0,0,1,0.2873333333333334,0.0,0.11941174439879865
19,107,0,0,1,0.2871666666666667,0.0,0.1206545379224635
19,108,0,0,1,0.287,0.0,0.12034383954154729
19,109,0,0,1,0.2868333333333333,0.0,0.11578692995477613
19,110,0,0,1,0.2866666666666667,0.0,0.1115407187489212
19,111,0,0,1,0.2865,0.0,0.10501605274968068
19,112,0,0,1,0.2863333333333333,0.0,0.08326716608554563
19,113,0,0,1,0.2861666666666666,0.0,0.07477474367383576
19,114,0,0,1,0.286,0.0,0.07601753719750061
19,115,0,0,1,0.2858333333333333,0.0,0.0778817274829979
19,116,0,0,1,0.2856666666666667,0.0,0.08326716608554563
19,117,0,0,1,0.2855,0.0,0.08339619929292068
19,118,0,0,1,0.2853333333333333,0.0,0.08163772568785169
19,119,0,0,1,0.2851666666666667,0.0,0.07390478820727035
19,120,0,0,1,0.285,0.0,0.0709497013843339
19,121,0,0,1,0.2848333333333334,0.0,0.07934546207753651
19,122,0,0,1,0.2846666666666666,0.0,0.08912210446370007
19,123,0,0,1,0.2845,0.0,0.0897296924086029
19,124,0,0,1,0.2843333333333334,0.0,0.08967445714088446
19,125,0,0,1,0.2841666666666667,0.0,0.08776884040459834
19,126,0,0,1,0.284,0.0,0.08638795871163739
19,127,0,0,1,0.2838333333333333,0.0,0.07735699243967271
19,128,0,0,1,0.2836666666666667,0.0,0.06139400006904409
19,129,0,0,1,0.2835,0.0,0.056754237580695276
19,130,0,0,1,0.2833333333333333,0.0,0.05280491593882695
19,131,0,0,1,0.2831666666666667,0.0,0.04407774363931371
19,132,0,0,1,0.283,0.0,0.038388511064314575
19,133,0,0,1,0.2828333333333333,0.0,0.04385770806463206
19,134,0,0,1,0.2826666666666667,0.0,0.03956916491179619
19,135,0,0,1,0.2825,0.0,0.04043221596989678
19,136,0,0,1,0.2823333333333334,0.0,0.04302827355266337
