day,time,place1,place2,place3,sun_intensity,sun_time,elec_intensity
0,0,0,0,1,0.17,0.25,0.0
0,1,0,0,1,0.1753333333333333,0.2583333333333333,0.0
0,2,0,0,1,0.1806666666666666,0.2666666666666666,0.0018227638347084617
0,3,0,0,1,0.186,0.275,0.0028584251044291784
0,4,0,0,1,0.1913333333333333,0.2833333333333333,0.00248558704732972
0,5,0,0,1,0.1966666666666666,0.2916666666666667,0.0033969689646839506
0,6,0,0,1,0.202,0.3,0.003914799599544309
0,7,0,0,1,0.2073333333333333,0.3083333333333333,0.003956226050333138
0,8,0,0,1,0.2126666666666667,0.3166666666666666,0.0032312631615286362
0,9,0,0,1,0.218,0.325,0.001118514171298374
0,10,0,0,1,0.2233333333333333,0.3333333333333333,0.00296199123140125
0,11,0,0,1,0.2286666666666666,0.3416666666666667,0.004701902164532054
0,12,0,0,1,0.234,0.35,0.00186419028549729
0,13,0,0,1,0.2393333333333333,0.3583333333333333,0.0018227638347084617
0,14,0,0,1,0.2446666666666667,0.3666666666666666,0.0042105572932907825
0,15,0,0,1,0.25,0.375,0.0023198812441744053
0,16,0,0,1,0.2553333333333333,0.3833333333333333,0.00530258570097007
0,17,0,0,1,0.2606666666666667,0.3916666666666666,0.012593641039803915
0,18,0,0,1,0.2659999999999999,0.4,0.014471640142230813
0,19,0,0,1,0.2713333333333333,0.4083333333333333,0.019166637898298065
0,20,0,0,1,0.2766666666666666,0.4166666666666667,0.024717782304001103
0,21,0,0,1,0.282,0.425,0.028777574481306318
0,22,0,0,1,0.2873333333333333,0.4333333333333333,0.036344806158732354
0,23,0,0,1,0.2926666666666667,0.4416666666666666,0.035295336072082024
0,24,0,0,1,0.298,0.45,0.02999275037111196
0,25,0,0,1,0.3033333333333334,0.4583333333333333,0.03051748541443712
0,26,0,0,1,0.3086666666666666,0.4666666666666667,0.016681050850968344
0,27,0,0,1,0.314,0.475,0.03002036800497118
0,28,0,0,1,0.3193333333333333,0.4833333333333333,0.040653157040770535
0,29,0,0,1,0.3246666666666667,0.4916666666666666,0.03634661715111657
0,30,0,0,1,0.33,0.5,0.04375323644146788
0,31,0,0,1,0.3423333333333334,0.5083333333333333,0.04044602478682639
